YEAR,dma_code,hhinc_per_person_mean,hhinc_per_person_median,employment_rate
2006,544,37651.19650090837,32501.6,0.9696132596685083
2006,545,28077.819135097707,23360.525,0.9502923976608187
2006,546,31071.19747427504,23730.823177083337,0.937125748502994
2006,547,30554.691695987513,25696.577500000003,0.9325513196480939
2006,548,42854.71629997258,29014.449166666673,0.9522184300341296
2006,549,25711.998154966645,20044.346125,0.9249146757679181
2006,550,34635.448873975,26128.239375,0.9438202247191011
2006,551,30195.559680575036,26610.685000000005,0.9373040752351097
2006,552,21115.68587049166,17613.497291666667,0.9621993127147767
2006,553,26827.335587224996,24274.6325,0.9565217391304348
2006,554,25636.781665725,20821.3375,0.9134948096885813
2006,555,35338.06812421667,27423.225,0.9607250755287009
2006,556,39266.633513179164,31368.106700000008,0.9455587392550143
2006,557,27262.706707324985,21837.012500000004,0.9403508771929825
2006,558,31891.106534958337,27283.400408333335,0.9432835820895522
2006,559,22463.770645933342,18282.15,0.9007936507936508
2006,560,34683.56128587224,27156.610312500008,0.9462686567164179
2006,561,37121.03514152503,28946.737500000007,0.9537037037037037
2006,563,31101.446645683336,25882.784583333334,0.930835734870317
2006,564,26732.44716602502,20211.932500000003,0.9602888086642599
2006,565,28017.848204608323,21334.253375,0.9288025889967637
2006,566,33178.844235446675,27359.7453125,0.9583333333333334
2006,567,28433.266727891678,22344.85,0.9217687074829932
2006,569,28735.72898739999,24706.294375000005,0.9430379746835443
2006,570,27500.260901725007,21126.04,0.9372937293729373
2006,571,37283.9668472792,29175.264375000006,0.9518518518518518
2006,573,28105.601847491696,23919.146250000005,0.9761904761904762
2006,574,26444.321255872615,22776.511875000004,0.9571865443425076
2006,575,28647.488159074994,22768.04791666667,0.9251497005988024
2006,576,35394.58231256664,27143.914375000004,0.9344262295081968
2006,577,30550.318949102388,24376.2,0.9462025316455697
2006,581,25217.417583624967,21190.366083333334,0.9709677419354839
2006,582,30098.10160162499,23993.629083333333,0.9397590361445783
2006,583,27412.913867399988,21644.034250000004,0.927536231884058
2006,584,38180.276311513124,28718.210625,0.956268221574344
2006,588,32845.63062095415,26458.333750000005,0.9224137931034483
2006,592,31061.78927674997,21109.112083333337,0.9576547231270358
2006,596,26967.96222358332,22344.85,0.9161849710982659
2006,597,24310.31925679999,18840.771250000005,0.9496124031007752
2006,598,23226.436553809523,19297.825,0.940959409594096
2006,600,27179.91969100894,20101.90104166667,0.9457627118644067
2006,602,39722.3638628369,30096.9894375,0.9376854599406528
2006,603,25038.0788332,20313.500000000004,0.9508196721311475
2006,604,27431.141170950003,24274.632500000003,0.9752066115702479
2006,605,31807.58724114999,25290.307500000003,0.956140350877193
2006,606,27054.585226729767,20512.403020833335,0.951048951048951
2006,609,34936.98270980238,27992.003000000004,0.9409937888198758
2006,610,30604.358034208286,27215.858020833337,0.9258160237388724
2006,611,36479.67937593332,29759.277500000004,0.9653179190751445
2006,612,25707.507009395795,19907.23,0.9496402877697842
2006,613,38602.50688963666,30537.96166666667,0.9403409090909091
2006,616,34740.050195200005,27846.42291666667,0.9350282485875706
2006,617,38973.32705595836,31028.871250000004,0.929539295392954
2006,618,38449.76422267445,29420.719166666673,0.9230769230769231
2006,619,25594.942288333335,20542.026875000003,0.9534883720930233
2006,622,30611.514746268447,21329.175000000007,0.9210526315789473
2006,623,39883.574990958325,29615.390208333338,0.9478260869565217
2006,624,27076.70038908337,22446.417500000003,0.9635854341736695
2006,625,29995.305473433327,23563.660000000003,0.9335443037974683
2006,626,35623.61262380831,26052.06375,0.9603658536585366
2006,627,29571.553336775014,21904.724166666667,0.9258064516129032
2006,628,24959.51975753334,18552.99666666667,0.9302325581395349
2006,630,33893.38419231668,23995.321875000005,0.9580645161290322
2006,631,24254.791675798806,19364.097793750007,0.9487179487179487
2006,632,25531.77552546427,21862.404375000006,0.9405940594059405
2006,633,35748.62359560001,24376.2,0.9607250755287009
2006,634,30763.93885885833,21918.266500000005,0.9685534591194969
2006,635,42423.784840394066,30978.0875,0.9555555555555556
2006,636,19198.148711032743,12792.426625000002,0.9323843416370107
2006,637,32046.236671758343,25713.50541666667,0.938337801608579
2006,638,29487.634544133354,25738.897291666668,0.9798270893371758
2006,639,26465.35612695,23479.02041666667,0.9188311688311688
2006,640,30116.18637211668,23360.525,0.9141104294478528
2006,641,32383.432839820212,25010.996875000004,0.935483870967742
2006,642,28442.175619586666,22344.85,0.9525316455696202
2006,643,28583.709355287516,20905.97708333334,0.9060402684563759
2006,644,26936.754187263323,21278.39125,0.9534883720930233
2006,647,21328.116328091663,15235.125000000002,0.8844765342960289
2006,648,31422.262964981655,25391.875000000004,0.956268221574344
2006,649,28960.06112465,24376.2,0.9558359621451105
2006,650,33383.94903554166,25264.915625000005,0.9657320872274143
2006,651,27480.75147776665,21430.742500000004,0.9492063492063492
2006,652,32332.916841096434,26157.1861125,0.9498607242339833
2006,656,29985.293626400024,23606.826187500003,0.9372937293729373
2006,657,26238.80033856665,21346.949312500008,0.9469964664310954
2006,658,30299.75898796189,26877.299687500003,0.9622093023255814
2006,659,32633.77781641905,25287.768312500004,0.9402985074626866
2006,661,33379.726197449985,24426.98375,0.9470404984423676
2006,662,28459.17118020834,21842.090875,0.9381107491856677
2006,669,34996.63052153752,29810.06125,0.9585635359116023
2006,670,29348.983666496664,22065.539375000004,0.9655172413793104
2006,671,31307.126250116675,23487.484375000004,0.9580645161290322
2006,673,24321.659268175015,19346.0695625,0.935483870967742
2006,675,32343.082248516635,25899.712500000005,0.9478527607361963
2006,676,29024.730506133346,23477.327624999998,0.940625
2006,678,30325.58673263334,25391.875000000004,0.9532163742690059
2006,679,34211.85348982497,27947.990416666667,0.9675675675675676
2006,682,32041.833043516654,26079.14841666667,0.9582089552238806
2006,686,29103.515400208347,23741.403125000004,0.9169550173010381
2006,687,29240.805544191673,25065.3354875,0.9743589743589743
2006,691,28839.35018224997,22344.85,0.9265175718849841
2006,692,31597.064695181685,24037.641666666666,0.9433333333333334
2006,693,29366.688884077386,22514.129166666666,0.939297124600639
2006,698,29548.9962107,23969.930000000004,0.9555555555555556
2006,702,30229.268918149995,25391.875000000004,0.9691011235955056
2006,705,32762.430079816655,26407.550000000007,0.9497041420118343
2006,709,28530.770608947623,21329.175000000007,0.9169435215946844
2006,710,25823.703784258323,19619.45541666667,0.9466666666666667
2006,711,25648.1298025,18722.275833333333,0.9498069498069498
2006,716,32644.78300972422,25214.131875000003,0.9376854599406528
2006,717,27226.838579989282,23375.760125,0.9750778816199377
2006,718,28921.808095683326,21278.39125,0.9228295819935691
2006,722,31743.19683173334,24884.0375,0.9801699716713881
2006,724,31537.860525450014,27423.225,0.9614243323442137
2006,725,29849.77312682498,24426.98375,0.9857142857142858
2006,734,23334.322954908315,19221.649375,0.9271523178807947
2006,736,28012.069352416678,22344.850000000002,0.9278996865203761
2006,737,31301.79226357499,26307.25209375,0.9770773638968482
2006,740,28330.700311529206,24147.673125000005,0.9761904761904762
2006,746,29140.589423961897,22370.241875,0.9166666666666666
2006,749,21577.42966908334,13533.869375000002,0.9498432601880877
2006,751,39475.05672179757,30675.9241875,0.9540540540540541
2006,752,35368.165960050006,28438.9,0.9554896142433235
2006,753,36641.11346889998,27592.504166666666,0.9753846153846154
2006,754,31277.31111049165,26305.9825,0.962962962962963
2006,755,27146.79318487381,23385.916875000003,0.953416149068323
2006,756,31399.519259409164,26610.685,0.9643835616438357
2006,757,35808.606652633345,27423.225,0.9478260869565217
2006,758,28242.236474830024,22581.840833333335,0.9622093023255814
2006,759,29804.046954670226,24579.335,0.9624277456647399
2006,760,27610.623470108323,21600.02166666667,0.9777777777777777
2006,762,27897.12507410832,22344.85,0.9488817891373802
2006,764,34424.31209613215,26636.076875000002,0.9590643274853801
2006,765,24041.094792387496,16927.916666666668,0.928082191780822
2006,766,27818.68584809165,24376.2,0.9637462235649547
2006,767,33058.31313523334,26407.550000000003,0.9693251533742331
2006,770,32646.45805932204,27161.519408333334,0.9727272727272728
2006,771,25138.031119757146,18536.068750000006,0.9035714285714286
2006,773,32657.082914583312,26420.245937500003,0.9692307692307692
2006,789,31841.332027349985,24035.948875000002,0.9448051948051948
2006,790,29941.568624188105,22090.93125,0.9300911854103343
2006,798,26577.17551184166,22243.2825,0.948948948948949
2006,800,31912.28036004879,23258.957500000004,0.8981481481481481
2006,801,29412.36456267501,24477.767500000005,0.9506578947368421
2006,802,27495.439492500012,24376.2,0.9196141479099679
2006,803,37345.36128145599,25970.80975,0.9529411764705882
2006,807,49147.18703156264,34126.68000000001,0.9345794392523364
2006,810,30426.33207757667,25781.217083333337,0.9203539823008849
2006,811,36259.70820857498,28540.467500000002,0.9501661129568106
2006,813,31164.889768883346,24223.84875,0.9372822299651568
2006,819,41180.94711365003,32171.505625000005,0.9595375722543352
2006,820,35856.03613594582,28438.9,0.9570552147239264
2006,821,35810.514090283315,28015.702083333337,0.9698795180722891
2006,825,43339.02532102004,30571.8175,0.9658385093167702
2006,828,41875.21816026473,28997.521249999998,0.9264705882352942
2006,839,39932.65493808494,27423.225,0.9339080459770115
2006,855,41615.86882174519,29322.53725,0.9585987261146497
2006,862,36480.96560740715,28361.031583333337,0.9260355029585798
2006,866,28867.560797202383,21473.06229166667,0.8984615384615384
2006,868,33250.53901188571,25391.875000000004,0.9178082191780822
2006,881,30220.776520916654,24287.3284375,0.9534883720930233
2007,500,37095.44045992901,28639.500500000006,0.9602272727272727
2007,501,44751.50537010471,31355.677506,0.9351851851851852
2007,502,30488.136874362986,24402.888000000006,0.9384615384615385
2007,503,31565.066970668297,25165.478250000004,0.9512987012987013
2007,504,45348.74222719604,33045.57750000001,0.9588607594936709
2007,505,40090.04700998941,30503.610000000004,0.9192546583850931
2007,506,49185.3876162386,37646.538675,0.9658119658119658
2007,507,34292.765625931104,25555.246600000006,0.9290322580645162
2007,508,35261.28584387801,24945.174400000004,0.9641693811074918
2007,509,33206.95018310133,26766.917775,0.9300291545189504
2007,510,34064.901044636,27961.6425,0.9525316455696202
2007,511,58096.485013953316,44236.58941875,0.9565217391304348
2007,512,45089.353762773964,37976.994450000006,0.9686609686609686
2007,513,28903.281823190973,24436.7809,0.9057971014492754
2007,514,34524.43047284803,26622.872950000004,0.9595015576323987
2007,515,37711.91028373299,29774.912650000006,0.9619883040935673
2007,516,27987.498037694008,22962.439750000005,0.9365079365079365
2007,517,37028.49215348799,27097.373550000004,0.9425287356321839
2007,518,33637.43686600071,26029.747200000005,0.9370860927152318
2007,519,35910.177107428484,27131.266450000003,0.9545454545454546
2007,520,32992.83322376471,23996.173200000005,0.9093959731543624
2007,521,37517.36203579038,32223.674675000002,0.9457142857142857
2007,522,31543.91596116801,25292.576625,0.9183006535947712
2007,523,35177.85779266997,28690.339850000004,0.9554317548746518
2007,524,42278.9363378633,32028.790500000006,0.9519774011299436
2007,525,25527.204389234885,20437.418700000002,0.931740614334471
2007,526,30434.489429812224,25216.317600000002,0.9376947040498442
2007,527,35447.593081604,26321.226140000002,0.946875
2007,528,37118.77063764398,26436.462000000003,0.960960960960961
2007,529,31395.030552189983,24712.1607125,0.9181818181818182
2007,530,30703.36664251322,24199.5306,0.934984520123839
2007,531,25867.24531844701,20335.74,0.9018181818181819
2007,532,37679.475020525126,31071.316075000002,0.9480122324159022
2007,533,45830.132261188184,37305.915030000004,0.9655172413793104
2007,534,35620.054561286524,27504.088350000005,0.9498432601880877
2007,535,35731.73820811619,29130.947550000004,0.9269005847953217
2007,536,28434.9580347515,23386.101000000006,0.9213836477987422
2007,537,29887.188643043002,22877.707500000004,0.9333333333333333
2007,538,35253.63418277398,28978.4295,0.9537037037037037
2007,539,38968.10738457632,26368.6762,0.9545454545454546
2007,540,29933.116911833025,22928.546850000002,0.8961937716262975
2007,541,28471.956202249505,23047.172000000002,0.9635761589403974
2007,542,35226.54155422998,29003.849175000003,0.9505813953488372
2007,543,36421.35902472992,28882.851522000004,0.9264705882352942
2007,544,37787.215901456,30469.7171,0.9495548961424333
2007,545,30422.31187546486,22945.493300000002,0.9139072847682119
2007,546,33035.83082191014,26360.202975000004,0.9303030303030303
2007,547,33619.97863321072,28419.196650000005,0.9034090909090909
2007,548,43587.6532713162,29385.144300000004,0.9368421052631579
2007,549,27467.610506302826,23741.976450000002,0.954248366013072
2007,550,37429.46481837004,28825.91145,0.9805825242718447
2007,551,33218.640748122016,27707.445750000006,0.9323076923076923
2007,552,24041.033503510975,19929.025200000004,0.9653979238754326
2007,553,28112.88075409599,23513.199375000004,0.9362416107382551
2007,554,25921.811531731015,21014.106393500002,0.946236559139785
2007,555,33236.09830305402,28978.4295,0.9365558912386707
2007,556,40158.31888259387,32159.278165000003,0.9442815249266863
2007,557,30157.964298751718,23191.216825000003,0.96
2007,558,29805.322715596034,24402.888000000006,0.9415204678362573
2007,559,24274.89925851701,20123.909375000003,0.9708333333333333
2007,560,38672.92448320899,29080.108200000002,0.9494047619047619
2007,561,37595.15161573603,26512.721025,0.9356913183279743
2007,563,31651.47474038899,26260.218920000007,0.9242424242424242
2007,564,26160.403990570976,20166.275500000003,0.9253731343283582
2007,565,30684.14798828801,24208.003825000003,0.9395973154362416
2007,566,34724.08846281301,29486.823000000004,0.9577464788732395
2007,567,29818.201969177582,23665.717425000003,0.904109589041096
2007,569,31752.029551825,26716.078425000007,0.9548387096774194
2007,570,30108.356761993004,22852.287825,0.9318181818181819
2007,571,38812.886569475006,29995.216500000006,0.9351535836177475
2007,573,32391.250711030447,24911.281499999997,0.967948717948718
2007,574,26383.405817089697,21776.188250000003,0.9426751592356688
2007,575,30124.634166146985,23843.655150000006,0.9240506329113924
2007,576,36258.333890061236,29105.527875000007,0.9415384615384615
2007,577,28833.582313852756,23436.940350000004,0.9383116883116883
2007,581,29465.161200287486,23980.921395000005,0.967551622418879
2007,582,31274.422619121575,25834.015702500004,0.9695290858725761
2007,583,26841.94513201402,20674.669000000005,0.870722433460076
2007,584,40884.70667355098,32537.184000000005,0.9883381924198251
2007,588,32047.71339025431,25556.941245,0.9307228915662651
2007,592,33735.27700140202,24741.817,0.9587301587301588
2007,596,27097.308475632,22282.887105,0.9087947882736156
2007,597,24731.174968329004,20335.74,0.9257950530035336
2007,598,25435.065765890024,20164.580855,0.926923076923077
2007,600,27923.180982335296,21335.58055,0.9373040752351097
2007,602,46411.33139503068,32582.939415000004,0.9567723342939481
2007,603,28631.379761160017,21250.8483,0.9537953795379538
2007,604,30658.046049211018,26639.819400000004,0.949438202247191
2007,605,30495.428931797996,25928.0685,0.975
2007,606,28479.845864139133,21428.786025,0.9405594405594405
2007,609,35661.764045241885,29976.575405000003,0.9252873563218391
2007,610,34199.05727713201,29283.465600000003,0.9340659340659341
2007,611,39045.86704193304,31486.504100000002,0.9700272479564033
2007,612,28931.683209929044,22598.091075000004,0.9262820512820513
2007,613,41509.827660079965,33533.63526,0.9489247311827957
2007,616,38848.78220093597,29291.938825000005,0.96875
2007,617,36987.53576977062,30617.998537500003,0.9630681818181818
2007,618,41978.42801458353,26944.855499999998,0.9479768786127167
2007,619,28678.983694926013,23066.660417500003,0.9503311258278145
2007,622,36070.619656377545,26487.30135,0.9459459459459459
2007,623,38935.669429303816,32816.80042500001,0.9333333333333333
2007,624,32234.75900901599,25317.996300000006,0.9796511627906976
2007,625,29855.22085976299,24212.240437500004,0.948170731707317
2007,626,32038.746539374955,24657.08475,0.9682539682539683
2007,627,31787.922810782995,24402.888000000006,0.9545454545454546
2007,628,27002.467329277977,19929.025200000007,0.948339483394834
2007,630,33673.953221716045,25419.675000000003,0.9559748427672956
2007,631,26482.81664147202,21952.43133,0.9419354838709677
2007,632,25503.23726709199,20520.456305000007,0.9357142857142857
2007,633,31729.809705514013,24504.566700000003,0.9719626168224299
2007,634,30632.84822745071,22962.439750000005,0.9694189602446484
2007,635,40134.51098929518,31791.540200000003,0.9393063583815029
2007,636,24023.682711214038,16705.810410000002,0.9045936395759717
2007,637,33037.154097562976,26843.1768,0.9662921348314607
2007,638,27224.310933725006,23243.75082,0.9483282674772037
2007,639,28904.976952375288,21361.000225000003,0.9261744966442953
2007,640,32647.72433763399,25379.003520000002,0.9203539823008849
2007,641,33839.789317306466,24911.281499999997,0.9538461538461538
2007,642,28286.223125655357,21454.205700000006,0.9741935483870968
2007,643,28211.085092916957,22445.573025000005,0.9540983606557377
2007,644,28839.129511535473,21860.920500000007,0.9444444444444444
2007,647,21285.23569741101,13025.041470000002,0.8162544169611308
2007,648,32048.87460942673,25419.675000000007,0.9611940298507463
2007,649,28467.93701270302,24299.514655000003,0.9347181008902077
2007,650,36962.809407933004,25241.737275,0.9664634146341463
2007,651,31325.43961633603,23538.619050000005,0.9627329192546584
2007,652,37299.54197854851,30503.610000000004,0.9553072625698324
2007,656,34411.257334742004,25419.675000000003,0.9692832764505119
2007,657,26669.61295374501,22098.170800000007,0.9636363636363636
2007,658,34278.388354588,29808.805550000005,0.9502923976608187
2007,659,34766.01848302682,26081.264408000003,0.9492537313432836
2007,661,29493.44770623403,23436.94035,0.9640522875816994
2007,662,30915.698035110723,24199.530600000006,0.96875
2007,669,40163.653867145964,33255.713480000006,0.9648648648648649
2007,670,29371.72237267099,22369.314,0.9478827361563518
2007,671,32237.044068333995,25419.675000000007,0.9476923076923077
2007,673,25907.743266798992,20691.61545,0.94
2007,675,36373.37900082003,30501.0680325,0.9591836734693877
2007,676,30107.511811996017,25267.156950000004,0.9172185430463576
2007,678,32605.412441274006,27961.6425,0.9490084985835694
2007,679,36608.57064607402,30605.288700000005,0.9577464788732395
2007,682,30542.679701546007,26283.943950000004,0.9195046439628483
2007,686,33836.252084798034,25419.675000000007,0.9494949494949495
2007,687,32282.605887089216,26436.462000000003,0.973134328358209
2007,691,31112.691849462026,24143.268386,0.9180887372013652
2007,692,27677.122789156998,21428.786025,0.9405204460966543
2007,693,30189.351980839005,23894.4945,0.944078947368421
2007,698,29923.864682735708,23411.520675000003,0.9355932203389831
2007,702,31083.635708384125,27148.212900000002,0.9759036144578314
2007,705,32187.451977054032,27961.6425,0.9404761904761905
2007,709,29836.278553718836,21860.920500000007,0.9689655172413794
2007,710,28503.014808486983,21022.071225000007,0.9433333333333334
2007,711,24894.397412936007,18886.818525000002,0.9634551495016611
2007,716,32959.790164022976,26775.391000000003,0.9365558912386707
2007,717,26958.577379494025,22470.992700000006,0.9451612903225807
2007,718,30656.077210650004,21337.275195,0.9433962264150944
2007,722,33647.1596980145,27741.338650000005,0.9777158774373259
2007,724,31933.906648591983,25419.675000000007,0.9564032697547684
2007,725,31534.756743872003,27427.829325000002,0.9798850574712644
2007,734,27019.33379203401,20335.74,0.9421768707482994
2007,736,28521.863328035008,20564.517075000003,0.9548387096774194
2007,737,32305.82496387801,27453.249000000003,0.9742120343839542
2007,740,33151.50501394399,26436.462000000003,0.9821428571428571
2007,746,31052.810890528985,24494.398830000006,0.934640522875817
2007,749,22437.432289349,14611.229190000002,0.9348534201954397
2007,751,41563.98619019546,31520.397000000004,0.9661016949152542
2007,752,37329.14962973701,29995.216500000002,0.9427710843373494
2007,753,39815.90469182639,30503.610000000004,0.9480122324159022
2007,754,34042.2271787203,25419.675000000007,0.9490445859872612
2007,755,32166.170286215016,25419.675000000007,0.9634146341463414
2007,756,35436.036958419994,29677.470562500006,0.9661016949152542
2007,757,33421.68158843603,26944.855499999998,0.9519519519519519
2007,758,33445.61912691898,26843.176800000005,0.9462686567164179
2007,759,35656.434691752984,28334.4644,0.9773371104815864
2007,760,28491.248210393987,22877.707500000004,0.9614147909967845
2007,762,31569.70540770701,24911.281499999997,0.9475409836065574
2007,764,30326.210155323006,23317.467877500003,0.9570552147239264
2007,765,27147.61536817303,19649.408775000004,0.9331103678929766
2007,766,29016.772537770023,23233.58295,0.9482758620689655
2007,767,36872.585830275006,30325.672275000004,0.9638888888888889
2007,770,33737.40266725314,29075.87158750001,0.9689265536723164
2007,771,27907.115263551,21276.267975000002,0.9370629370629371
2007,773,36224.483085043015,26894.01615,0.9712460063897763
2007,789,32960.4693535298,26605.9265,0.9583333333333334
2007,790,30495.062985314868,22877.707500000004,0.9583333333333334
2007,798,31717.37948443903,25521.353700000003,0.9655172413793104
2007,800,33792.78695830627,23487.779700000006,0.9201277955271565
2007,801,31432.383747815526,24072.432225000004,0.9084967320261438
2007,802,31935.721274458043,23852.128375,0.9146757679180887
2007,803,38981.45448929371,27436.302550000004,0.9104938271604939
2007,807,54165.590878030314,42755.89335000001,0.9523809523809523
2007,810,29258.52042560004,25241.737275,0.9295302013422819
2007,811,38542.94961778598,28876.7508,0.9606060606060606
2007,813,28808.864241250158,23487.779700000006,0.9548611111111112
2007,819,40845.0230263307,32224.521997500007,0.968944099378882
2007,820,38868.90848281399,30986.583825000005,0.9566473988439307
2007,821,42079.77863131146,31266.200249999998,0.9701986754966887
2007,825,41918.965124572016,32537.184000000005,0.9529411764705882
2007,828,42315.705340938875,29376.671075000002,0.9664804469273743
2007,839,34523.25879529502,27961.6425,0.9367469879518072
2007,855,46060.112364673754,31876.272450000004,0.9619047619047619
2007,862,39214.918145389864,31122.155425,0.9433962264150944
2007,866,29535.381938851122,21860.920500000007,0.9074074074074074
2007,868,32741.54225733699,23449.650187500003,0.9300699300699301
2007,881,30612.889037569705,24928.22795,0.9149659863945578
2008,500,34899.02022211301,29753.93195,0.9550898203592815
2008,501,48858.60882578202,33590.28817875,0.9235294117647059
2008,502,31093.870826953007,25587.023625,0.9365558912386707
2008,503,32168.269718616848,24716.30103,0.9415384615384615
2008,504,43611.93552349826,34082.0852,0.9279279279279279
2008,505,39802.43076955354,30551.67,0.8960244648318043
2008,506,54568.17068082753,41253.241075,0.9626436781609196
2008,507,38352.28508416644,26181.083874999997,0.9433333333333334
2008,508,32558.287561107485,25968.9195,0.9576547231270358
2008,509,33290.18150058101,28031.157225,0.9550561797752809
2008,510,35640.89165808251,26870.193765,0.9309309309309309
2008,511,55462.0703965078,44809.115999999995,0.9575070821529745
2008,512,45469.115579897996,35643.615,0.9672131147540983
2008,513,29102.52052830258,23098.914136363637,0.8720538720538721
2008,514,31193.97541048598,27486.319109999997,0.9526813880126183
2008,515,39109.555313484,28430.02625,0.9216867469879518
2008,516,30645.604504044997,25459.725,0.943952802359882
2008,517,38728.17954429473,28733.845634999998,0.9595687331536388
2008,518,34702.33046194685,26770.9008375,0.9395770392749244
2008,519,38181.85778200584,28158.45585,0.9116719242902208
2008,520,28276.60458929802,23168.34975,0.9388489208633094
2008,521,39337.95273640191,33199.4814,0.9510703363914373
2008,522,31809.27501173851,23219.2692,0.9275862068965517
2008,523,33940.77252397102,27751.100249999996,0.9476584022038568
2008,524,46348.30864965284,35516.316374999995,0.9389920424403183
2008,525,27518.03848422531,20265.9411,0.9372937293729373
2008,526,31064.728316360706,26529.03345,0.9818731117824774
2008,527,37058.75986782498,30551.67,0.9337175792507204
2008,528,38030.7547311854,27496.502999999997,0.9446064139941691
2008,529,34515.701997143005,25459.725,0.9292307692307692
2008,530,29189.245603121515,22608.235800000002,0.9225806451612903
2008,531,28781.150822439027,21004.273125,0.9563636363636363
2008,532,38183.51111230001,30480.38277,0.9663608562691132
2008,533,44818.38900893211,37476.7152,0.9455040871934605
2008,534,32874.122748187016,26019.83895,0.9125
2008,535,37151.82516554305,29482.36155,0.945619335347432
2008,536,30063.6020137513,23142.890025,0.9301587301587302
2008,537,29562.620176056607,23635.111375,0.9326599326599326
2008,538,37679.55088928643,30899.619574999997,0.9516616314199395
2008,539,36805.615644530284,26350.815375,0.9383561643835616
2008,540,27986.226683084882,22952.790745,0.8958333333333334
2008,541,31852.382569450998,22099.0413,0.9271523178807947
2008,542,33235.43612799005,26478.113999999998,0.9389067524115755
2008,543,41182.911809585974,31570.058999999997,0.9641791044776119
2008,544,40869.84114451892,33087.45861,0.9428571428571428
2008,545,30120.870406294,25205.12775,0.9304635761589404
2008,546,36162.162724039,29278.68375,0.943952802359882
2008,547,30431.897269709978,25459.725,0.9263803680981595
2008,548,42719.80677967599,28939.22075,0.9370629370629371
2008,549,28910.191232092,24203.711900000002,0.9301587301587302
2008,550,33793.88790225995,25408.805549999997,0.9381443298969072
2008,551,33627.91884042047,26949.118912500002,0.9452887537993921
2008,552,23219.585918979024,19247.5521,0.9037800687285223
2008,553,28728.53527950583,24441.336,0.9537953795379538
2008,554,26233.533115009464,22760.99415,0.9666666666666667
2008,555,37017.11115235502,29635.1199,0.9549295774647887
2008,556,41680.93458225601,33097.6425,0.9393063583815029
2008,557,33220.51011446096,25459.725,0.9478827361563518
2008,558,32194.57043895198,26028.325525,0.9351851851851852
2008,559,24719.922692854438,19298.471550000002,0.9686274509803922
2008,560,38114.43480481898,30551.67,0.9506849315068493
2008,561,37317.96906214301,30195.233849999997,0.9230769230769231
2008,563,33523.112185143,27378.5396075,0.9130434782608696
2008,564,29244.251508715464,20639.350400000003,0.943089430894309
2008,565,28626.666438869193,22973.158525,0.9326241134751773
2008,566,36164.50332142396,30840.21355,0.9689265536723164
2008,567,30444.11148791301,26163.68639625,0.9326923076923077
2008,569,32338.205041901012,25374.180324,0.9735099337748344
2008,570,30090.81401281099,22557.31635,0.9147540983606557
2008,571,42532.22088372804,29940.636599999998,0.905511811023622
