,upc,year,month,sales,sales,volume,volume
channel_code,,,,F,M,F,M
0,2150000064,2006,1,73089.10424326774,36.14728169440242,2798.4358440000005,1.3607760000000002
1,2150000064,2006,2,73308.52729114241,23.359011273276295,2725.8611240000005,0.907184
2,2150000064,2006,3,78188.95532912917,17.612596996996995,2922.2664600000003,0.680388
3,2150000064,2006,4,93216.11274416852,21.00197076923077,3475.3085060000003,0.793786
4,2150000064,2006,5,71979.67619259268,26.33415837037037,2736.6339339999995,1.020582
5,2150000064,2006,6,70086.19802705769,31.707427451946774,2710.892588,1.2473779999999999
6,2150000064,2006,7,81683.13012073706,51.34470339066338,3073.9929840000004,2.0411639999999998
7,2150000064,2006,8,71435.49766125552,29.649667974497305,2720.758214000001,1.1339800000000002
8,2150000064,2006,9,90610.69668748145,71.5099138491868,3397.4040799999993,2.721552
9,2150000064,2006,10,75952.46579702677,51.88461764122894,2879.7422099999994,2.041164
10,2150000064,2006,11,73112.7209188586,34.91725503722085,3019.2217499999997,1.474174
11,2150000064,2006,12,92844.10867700687,46.00035222993063,3668.0851059999995,1.814368
12,2150000064,2007,1,76645.13664053229,20.906929837562245,3138.6298439999996,0.793786
13,2150000064,2007,2,77444.49537879793,48.37414635944158,3044.9630959999995,1.9277659999999999
14,2150000064,2007,3,87119.8402680275,46.576435486384355,3665.363553999999,1.8143679999999998
15,2150000064,2007,4,68472.04780614073,61.71856676310927,2697.5116240000007,2.6081540000000007
16,2150000064,2007,5,64269.87124689223,48.77695237774647,2602.597497999999,2.041164
17,2150000064,2007,6,80985.26864364152,115.32608964636769,3109.146364,4.649318
18,2150000064,2007,7,65458.55461466448,74.20239036193165,2451.09777,3.0617460000000003
19,2150000064,2007,8,60209.850807726114,115.35893664298737,2655.554364,4.649318000000001
20,2150000064,2007,9,67067.45863619386,113.76353311909445,2862.6191120000003,4.762716
21,2150000064,2007,10,41945.418127417,140.37114451315236,1735.1027980000001,6.350288
22,2150000064,2007,11,33662.555408726956,146.6457266018642,1378.2392919999998,6.350288
23,2150000064,2007,12,34895.73105410506,107.17978075187112,1416.0008260000002,4.649318
24,2150000064,2008,1,20979.947825895408,20.048782973280275,840.8461699999999,0.793786
25,2150000064,2008,2,8063.776402195634,110.7422849598239,415.49027199999995,4.649317999999999
26,2150000064,2008,3,3357.852901258852,18.905618045408566,174.63291999999998,0.793786
27,2150000064,2008,4,1281.796357885329,37.78503707703552,64.97705400000001,1.587572
28,2150000064,2008,5,823.5190275213266,23.115867323387125,39.235708,1.020582
29,2150000064,2008,6,412.598032813107,5.030596439914998,19.731252,0.226796
30,2150000064,2008,7,224.96776831663365,0.0,10.546014000000001,0.0
31,2150000064,2008,8,165.3889346649261,0.0,8.845044000000001,0.0
32,2150000064,2008,9,103.00365202049518,0.0,4.422522000000001,0.0
33,2150000064,2008,10,45.71405036638916,8.374405812358884,2.041164,0.340194
34,2150000064,2008,11,56.25650488407674,2.8459773096386964,2.3813580000000005,0.113398
35,2150000064,2008,12,16.40912266681888,0.0,0.793786,0.0
36,2150000064,2009,1,14.008409229763714,0.0,0.56699,0.0
37,2150000064,2009,2,11.069578544061304,2.849088942613564,0.56699,0.113398
38,2150000064,2009,5,7.072400400269341,0.0,0.226796,0.0
39,2150000064,2009,6,7.012166644258276,0.0,0.226796,0.0
40,2150000064,2009,7,6.017098875788829,0.0,0.226796,0.0
41,2150000064,2009,10,0.0,2.7965821063295357,0.0,0.113398
42,2150000064,2010,1,7.359999999999999,0.0,0.340194,0.0
43,2150000064,2010,4,2.6736879211408704,0.0,0.113398,0.0
44,2150000066,2006,1,58754.9805488654,0.0,3442.2529890000014,0.0
45,2150000066,2006,2,58501.92398847507,0.0,3355.163325000002,0.0
46,2150000066,2006,3,58556.527488588596,0.0,3408.9139770000006,0.0
47,2150000066,2006,4,67928.7398441688,0.0,3978.058538999999,0.0
48,2150000066,2006,5,55725.91476874074,0.0,3305.4950010000002,0.0
49,2150000066,2006,6,52609.926918925594,0.0,3147.3047909999977,0.0
50,2150000066,2006,7,64647.9115973956,0.0,3847.424043000001,0.0
51,2150000066,2006,8,51003.68829048555,0.0,3014.799228,0.0
